ダウンロードした時刻：2022/05/27 22:22:33

,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松,高松
2019/1/27 20:00:00,4.5,8,1,0,1,8,1,0,8,1,60,8,1
2019/1/27 21:00:00,3.6,8,1,0,1,8,1,0,8,1,66,8,1
2019/1/27 22:00:00,3.3,8,1,0,1,8,1,0,8,1,67,8,1
2019/1/27 23:00:00,2.9,8,1,0,1,8,1,0,8,1,69,8,1
2019/1/28 00:00:00,2.3,8,1,0,1,8,1,0,8,1,71,8,1
2019/1/28 1:00:00,2.0,8,1,0,1,8,1,0,8,1,73,8,1
2019/1/28 2:00:00,1.0,8,1,0,1,8,1,0,8,1,77,8,1
2019/1/28 3:00:00,0.7,8,1,0,1,8,1,0,8,1,79,8,1
2019/1/28 4:00:00,1.9,8,1,0,1,8,1,0,8,1,73,8,1
2019/1/28 5:00:00,1.9,8,1,0,1,8,1,0,8,1,71,8,1
2019/1/28 6:00:00,0.8,8,1,0,1,8,1,0,8,1,78,8,1
2019/1/28 7:00:00,0.9,8,1,0,1,8,1,0.00,8,1,80,8,1
2019/1/28 8:00:00,2.9,8,1,0.2,0,8,1,0.14,8,1,74,8,1
2019/1/28 9:00:00,5.6,8,1,0.2,0,8,1,0.44,8,1,65,8,1
2019/1/28 10:00:00,9.4,8,1,0.3,0,8,1,0.76,8,1,54,8,1
2019/1/28 11:00:00,11.5,8,1,0.5,0,8,1,1.38,8,1,51,8,1
2019/1/28 12:00:00,8.8,8,1,0.3,0,8,1,1.33,8,1,72,8,1
2019/1/28 13:00:00,9.1,8,1,0.2,0,8,1,1.08,8,1,73,8,1
2019/1/28 14:00:00,9.6,8,1,0.0,0,8,1,0.67,8,1,67,8,1
2019/1/28 15:00:00,9.7,8,1,0.0,0,8,1,0.47,8,1,68,8,1
2019/1/28 16:00:00,9.8,8,1,0.2,0,8,1,0.45,8,1,71,8,1
2019/1/28 17:00:00,9.6,8,1,0.1,0,8,1,0.22,8,1,74,8,1
2019/1/28 18:00:00,8.5,8,1,0.0,0,8,1,0.00,8,1,72,8,1
2019/1/28 19:00:00,8.6,8,1,0,1,8,1,0,8,1,65,8,1
2019/1/28 20:00:00,7.9,8,1,0,1,8,1,0,8,1,61,8,1
2019/1/28 21:00:00,7.4,8,1,0,1,8,1,0,8,1,60,8,1
2019/1/28 22:00:00,6.9,8,1,0,1,8,1,0,8,1,58,8,1
2019/1/28 23:00:00,7.1,8,1,0,1,8,1,0,8,1,59,8,1
2019/1/29 00:00:00,6.8,8,1,0,1,8,1,0,8,1,57,8,1
2019/1/29 1:00:00,6.2,8,1,0,1,8,1,0,8,1,64,8,1
2019/1/29 2:00:00,5.9,8,1,0,1,8,1,0,8,1,59,8,1
2019/1/29 3:00:00,5.3,8,1,0,1,8,1,0,8,1,65,8,1
2019/1/29 4:00:00,4.7,8,1,0,1,8,1,0,8,1,68,8,1
2019/1/29 5:00:00,4.5,8,1,0,1,8,1,0,8,1,68,8,1
2019/1/29 6:00:00,4.2,8,1,0,1,8,1,0,8,1,66,8,1
2019/1/29 7:00:00,3.1,8,1,0,1,8,1,0.00,8,1,72,8,1
2019/1/29 8:00:00,4.6,8,1,0.5,0,8,1,0.15,8,1,59,8,1
2019/1/29 9:00:00,5.4,8,1,0.2,0,8,1,0.43,8,1,58,8,1
2019/1/29 10:00:00,6.4,8,1,1.0,0,8,1,1.45,8,1,51,8,1
2019/1/29 11:00:00,7.7,8,1,1.0,0,8,1,1.98,8,1,47,8,1
2019/1/29 12:00:00,8.5,8,1,0.8,0,8,1,2.03,8,1,47,8,1
2019/1/29 13:00:00,7.6,8,1,0.5,0,8,1,1.72,8,1,46,8,1
2019/1/29 14:00:00,8.5,8,1,0.1,0,8,1,1.01,8,1,47,8,1
2019/1/29 15:00:00,8.0,8,1,0.1,0,8,1,0.91,8,1,46,8,1
2019/1/29 16:00:00,8.7,8,1,0.4,0,8,1,0.72,8,1,45,8,1
2019/1/29 17:00:00,7.8,8,1,0.5,0,8,1,0.40,8,1,46,8,1
2019/1/29 18:00:00,7.6,8,1,0.0,0,8,1,0.03,8,1,49,8,1
2019/1/29 19:00:00,7.4,8,1,0,1,8,1,0,8,1,52,8,1
2019/1/29 20:00:00,6.5,8,1,0,1,8,1,0,8,1,54,8,1
2019/1/29 21:00:00,5.1,8,1,0,1,8,1,0,8,1,64,8,1
2019/1/29 22:00:00,3.8,8,1,0,1,8,1,0,8,1,72,8,1
2019/1/29 23:00:00,2.7,8,1,0,1,8,1,0,8,1,76,8,1
2019/1/30 00:00:00,2.0,8,1,0,1,8,1,0,8,1,82,8,1
2019/1/30 1:00:00,1.5,8,1,0,1,8,1,0,8,1,82,8,1
2019/1/30 2:00:00,0.9,8,1,0,1,8,1,0,8,1,83,8,1
2019/1/30 3:00:00,0.5,8,1,0,1,8,1,0,8,1,83,8,1
2019/1/30 4:00:00,0.7,8,1,0,1,8,1,0,8,1,81,8,1
2019/1/30 5:00:00,0.1,8,1,0,1,8,1,0,8,1,82,8,1
2019/1/30 6:00:00,-0.2,8,1,0,1,8,1,0,8,1,86,8,1
2019/1/30 7:00:00,-0.3,8,1,0,1,8,1,0.00,8,1,85,8,1
2019/1/30 8:00:00,1.0,8,1,0.6,0,8,1,0.23,8,1,80,8,1
2019/1/30 9:00:00,3.7,8,1,1.0,0,8,1,0.77,8,1,70,8,1
2019/1/30 10:00:00,6.1,8,1,1.0,0,8,1,1.44,8,1,63,8,1
2019/1/30 11:00:00,7.1,8,1,1.0,0,8,1,1.94,8,1,58,8,1
2019/1/30 12:00:00,8.9,8,1,1.0,0,8,1,2.22,8,1,59,8,1
2019/1/30 13:00:00,9.5,8,1,1.0,0,8,1,2.25,8,1,55,8,1
2019/1/30 14:00:00,9.6,8,1,1.0,0,8,1,2.02,8,1,54,8,1
2019/1/30 15:00:00,8.9,8,1,0.7,0,8,1,1.41,8,1,57,8,1
2019/1/30 16:00:00,9.8,8,1,0.5,0,8,1,0.90,8,1,54,8,1
2019/1/30 17:00:00,8.9,8,1,1.0,0,8,1,0.45,8,1,61,8,1
2019/1/30 18:00:00,7.8,8,1,0.1,0,8,1,0.04,8,1,65,8,1
2019/1/30 19:00:00,7.2,8,1,0,1,8,1,0,8,1,69,8,1
2019/1/30 20:00:00,6.2,8,1,0,1,8,1,0,8,1,74,8,1
2019/1/30 21:00:00,5.8,8,1,0,1,8,1,0,8,1,77,8,1
2019/1/30 22:00:00,5.1,8,1,0,1,8,1,0,8,1,83,8,1
2019/1/30 23:00:00,4.4,8,1,0,1,8,1,0,8,1,85,8,1
2019/1/31 00:00:00,5.2,8,1,0,1,8,1,0,8,1,84,8,1
2019/1/31 1:00:00,5.5,8,1,0,1,8,1,0,8,1,82,8,1
2019/1/31 2:00:00,5.8,8,1,0,1,8,1,0,8,1,81,8,1
2019/1/31 3:00:00,5.9,8,1,0,1,8,1,0,8,1,83,8,1
2019/1/31 4:00:00,5.9,8,1,0,1,8,1,0,8,1,82,8,1
2019/1/31 5:00:00,6.3,8,1,0,1,8,1,0,8,1,84,8,1
2019/1/31 6:00:00,6.2,8,1,0,1,8,1,0,8,1,85,8,1
2019/1/31 7:00:00,6.1,8,1,0,1,8,1,0.00,8,1,87,8,1
2019/1/31 8:00:00,6.6,8,1,0.0,0,8,1,0.04,8,1,86,8,1
2019/1/31 9:00:00,7.5,8,1,0.0,0,8,1,0.13,8,1,83,8,1
2019/1/31 10:00:00,7.6,8,1,0.0,0,8,1,0.14,8,1,83,8,1
2019/1/31 11:00:00,7.9,8,1,0.0,0,8,1,0.24,8,1,86,8,1
2019/1/31 12:00:00,7.8,8,1,0.0,0,8,1,0.21,8,1,86,8,1
2019/1/31 13:00:00,6.9,8,1,0.0,0,8,1,0.22,8,1,88,8,1
2019/1/31 14:00:00,6.7,8,1,0.0,0,8,1,0.22,8,1,93,8,1
2019/1/31 15:00:00,6.4,8,1,0.0,0,8,1,0.11,8,1,94,8,1
2019/1/31 16:00:00,6.2,8,1,0.0,0,8,1,0.06,8,1,90,8,1
2019/1/31 17:00:00,5.6,8,1,0.0,0,8,1,0.03,8,1,94,8,1
2019/1/31 18:00:00,4.6,8,1,0.0,0,8,1,0.00,8,1,89,8,1
2019/1/31 19:00:00,4.3,8,1,0,1,8,1,0.00,8,1,92,8,1
2019/1/31 20:00:00,4.1,8,1,0,1,8,1,0,8,1,90,8,1
2019/1/31 21:00:00,4.2,8,1,0,1,8,1,0,8,1,90,8,1
2019/1/31 22:00:00,4.1,8,1,0,1,8,1,0,8,1,90,8,1
2019/1/31 23:00:00,4.0,8,1,0,1,8,1,0,8,1,87,8,1
2019/2/1 00:00:00,4.5,8,1,0,1,8,1,0,8,1,75,8,1
2019/2/1 1:00:00,4.7,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/1 2:00:00,4.2,8,1,0,1,8,1,0,8,1,72,8,1
2019/2/1 3:00:00,3.6,8,1,0,1,8,1,0,8,1,79,8,1
2019/2/1 4:00:00,3.7,8,1,0,1,8,1,0,8,1,78,8,1
2019/2/1 5:00:00,3.2,8,1,0,1,8,1,0,8,1,87,8,1
2019/2/1 6:00:00,3.1,8,1,0,1,8,1,0,8,1,86,8,1
2019/2/1 7:00:00,3.0,8,1,0,1,8,1,0.00,8,1,81,8,1
2019/2/1 8:00:00,3.8,8,1,0.3,0,8,1,0.15,8,1,72,8,1
2019/2/1 9:00:00,4.7,8,1,0.7,0,8,1,0.66,8,1,67,8,1
2019/2/1 10:00:00,4.6,8,1,0.0,0,8,1,0.54,8,1,65,8,1
2019/2/1 11:00:00,4.9,8,1,0.0,0,8,1,0.77,8,1,59,8,1
2019/2/1 12:00:00,6.6,8,1,0.7,0,8,1,1.83,8,1,55,8,1
2019/2/1 13:00:00,7.1,8,1,0.8,0,8,1,2.24,8,1,52,8,1
2019/2/1 14:00:00,6.9,8,1,0.6,0,8,1,1.54,8,1,50,8,1
2019/2/1 15:00:00,7.4,8,1,0.6,0,8,1,1.32,8,1,56,8,1
2019/2/1 16:00:00,7.8,8,1,1.0,0,8,1,1.23,8,1,49,8,1
2019/2/1 17:00:00,7.2,8,1,1.0,0,8,1,0.52,8,1,55,8,1
2019/2/1 18:00:00,6.4,8,1,0.1,0,8,1,0.04,8,1,62,8,1
2019/2/1 19:00:00,5.4,8,1,0,1,8,1,0.00,8,1,77,8,1
2019/2/1 20:00:00,6.1,8,1,0,1,8,1,0,8,1,77,8,1
2019/2/1 21:00:00,5.8,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/1 22:00:00,5.5,8,1,0,1,8,1,0,8,1,60,8,1
2019/2/1 23:00:00,4.9,8,1,0,1,8,1,0,8,1,56,8,1
2019/2/2 00:00:00,3.8,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/2 1:00:00,2.7,8,1,0,1,8,1,0,8,1,77,8,1
2019/2/2 2:00:00,3.4,8,1,0,1,8,1,0,8,1,73,8,1
2019/2/2 3:00:00,3.6,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/2 4:00:00,3.3,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/2 5:00:00,3.0,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/2 6:00:00,2.7,8,1,0,1,8,1,0,8,1,72,8,1
2019/2/2 7:00:00,2.8,8,1,0,1,8,1,0.00,8,1,73,8,1
2019/2/2 8:00:00,3.1,8,1,0.1,0,8,1,0.18,8,1,75,8,1
2019/2/2 9:00:00,6.4,8,1,0.9,0,8,1,0.81,8,1,62,8,1
2019/2/2 10:00:00,7.9,8,1,1.0,0,8,1,1.48,8,1,56,8,1
2019/2/2 11:00:00,9.1,8,1,1.0,0,8,1,1.98,8,1,50,8,1
2019/2/2 12:00:00,10.2,8,1,1.0,0,8,1,2.29,8,1,47,8,1
2019/2/2 13:00:00,10.5,8,1,1.0,0,8,1,2.31,8,1,48,8,1
2019/2/2 14:00:00,10.9,8,1,0.8,0,8,1,1.81,8,1,47,8,1
2019/2/2 15:00:00,10.6,8,1,1.0,0,8,1,1.80,8,1,49,8,1
2019/2/2 16:00:00,10.5,8,1,1.0,0,8,1,1.24,8,1,54,8,1
2019/2/2 17:00:00,9.4,8,1,1.0,0,8,1,0.58,8,1,57,8,1
2019/2/2 18:00:00,8.4,8,1,0.3,0,8,1,0.06,8,1,61,8,1
2019/2/2 19:00:00,7.3,8,1,0,1,8,1,0.00,8,1,66,8,1
2019/2/2 20:00:00,6.4,8,1,0,1,8,1,0,8,1,73,8,1
2019/2/2 21:00:00,5.8,8,1,0,1,8,1,0,8,1,76,8,1
2019/2/2 22:00:00,4.6,8,1,0,1,8,1,0,8,1,81,8,1
2019/2/2 23:00:00,4.1,8,1,0,1,8,1,0,8,1,84,8,1
2019/2/3 00:00:00,3.7,8,1,0,1,8,1,0,8,1,84,8,1
2019/2/3 1:00:00,3.2,8,1,0,1,8,1,0,8,1,86,8,1
2019/2/3 2:00:00,2.8,8,1,0,1,8,1,0,8,1,86,8,1
2019/2/3 3:00:00,2.7,8,1,0,1,8,1,0,8,1,86,8,1
2019/2/3 4:00:00,2.4,8,1,0,1,8,1,0,8,1,88,8,1
2019/2/3 5:00:00,2.7,8,1,0,1,8,1,0,8,1,87,8,1
2019/2/3 6:00:00,3.1,8,1,0,1,8,1,0,8,1,87,8,1
2019/2/3 7:00:00,3.5,8,1,0,1,8,1,0.00,8,1,85,8,1
2019/2/3 8:00:00,4.1,8,1,0.0,0,8,1,0.09,8,1,84,8,1
2019/2/3 9:00:00,5.6,8,1,0.0,0,8,1,0.35,8,1,79,8,1
2019/2/3 10:00:00,7.4,8,1,0.5,0,8,1,1.04,8,1,72,8,1
2019/2/3 11:00:00,10.5,8,1,0.1,0,8,1,0.85,8,1,59,8,1
2019/2/3 12:00:00,10.6,8,1,0.1,0,8,1,1.23,8,1,64,8,1
2019/2/3 13:00:00,10.7,8,1,0.2,0,8,1,1.43,8,1,67,8,1
2019/2/3 14:00:00,10.9,8,1,0.0,0,8,1,0.76,8,1,69,8,1
2019/2/3 15:00:00,10.1,8,1,0.0,0,8,1,0.61,8,1,75,8,1
2019/2/3 16:00:00,9.5,8,1,0.0,0,8,1,0.45,8,1,84,8,1
2019/2/3 17:00:00,9.3,8,1,0.0,0,8,1,0.10,8,1,83,8,1
2019/2/3 18:00:00,8.5,8,1,0.0,0,8,1,0.02,8,1,92,8,1
2019/2/3 19:00:00,8.5,8,1,0,1,8,1,0.00,8,1,93,8,1
2019/2/3 20:00:00,8.4,8,1,0,1,8,1,0,8,1,94,8,1
2019/2/3 21:00:00,8.4,8,1,0,1,8,1,0,8,1,95,8,1
2019/2/3 22:00:00,8.5,8,1,0,1,8,1,0,8,1,94,8,1
2019/2/3 23:00:00,8.4,8,1,0,1,8,1,0,8,1,98,8,1
2019/2/4 00:00:00,8.4,8,1,0,1,8,1,0,8,1,98,8,1
2019/2/4 1:00:00,8.6,8,1,0,1,8,1,0,8,1,98,8,1
2019/2/4 2:00:00,9.0,8,1,0,1,8,1,0,8,1,97,8,1
2019/2/4 3:00:00,12.0,8,1,0,1,8,1,0,8,1,94,8,1
2019/2/4 4:00:00,12.7,8,1,0,1,8,1,0,8,1,86,8,1
2019/2/4 5:00:00,12.6,8,1,0,1,8,1,0,8,1,81,8,1
2019/2/4 6:00:00,12.2,8,1,0,1,8,1,0,8,1,83,8,1
2019/2/4 7:00:00,12.0,8,1,0,1,8,1,0.00,8,1,74,8,1
2019/2/4 8:00:00,12.2,8,1,0.2,0,8,1,0.14,8,1,64,8,1
2019/2/4 9:00:00,12.8,8,1,0.9,0,8,1,0.79,8,1,61,8,1
2019/2/4 10:00:00,13.4,8,1,1.0,0,8,1,1.51,8,1,50,8,1
2019/2/4 11:00:00,13.7,8,1,1.0,0,8,1,1.92,8,1,51,8,1
2019/2/4 12:00:00,14.4,8,1,0.9,0,8,1,2.11,8,1,50,8,1
2019/2/4 13:00:00,14.0,8,1,0.5,0,8,1,1.53,8,1,47,8,1
2019/2/4 14:00:00,13.7,8,1,0.1,0,8,1,0.87,8,1,46,8,1
2019/2/4 15:00:00,13.5,8,1,0.1,0,8,1,0.67,8,1,45,8,1
2019/2/4 16:00:00,12.6,8,1,0.0,0,8,1,0.26,8,1,55,8,1
2019/2/4 17:00:00,12.0,8,1,0.0,0,8,1,0.18,8,1,53,8,1
2019/2/4 18:00:00,10.7,8,1,0.0,0,8,1,0.03,8,1,52,8,1
2019/2/4 19:00:00,9.6,8,1,0,1,8,1,0.00,8,1,49,8,1
2019/2/4 20:00:00,9.2,8,1,0,1,8,1,0,8,1,51,8,1
2019/2/4 21:00:00,8.9,8,1,0,1,8,1,0,8,1,52,8,1
2019/2/4 22:00:00,8.2,8,1,0,1,8,1,0,8,1,53,8,1
2019/2/4 23:00:00,7.7,8,1,0,1,8,1,0,8,1,57,8,1
2019/2/5 00:00:00,6.6,8,1,0,1,8,1,0,8,1,61,8,1
2019/2/5 1:00:00,6.5,8,1,0,1,8,1,0,8,1,60,8,1
2019/2/5 2:00:00,5.1,8,1,0,1,8,1,0,8,1,71,8,1
2019/2/5 3:00:00,4.2,8,1,0,1,8,1,0,8,1,76,8,1
2019/2/5 4:00:00,4.5,8,1,0,1,8,1,0,8,1,75,8,1
2019/2/5 5:00:00,3.7,8,1,0,1,8,1,0,8,1,80,8,1
2019/2/5 6:00:00,3.2,8,1,0,1,8,1,0,8,1,82,8,1
2019/2/5 7:00:00,2.8,8,1,0.0,0,8,1,0.00,8,1,83,8,1
2019/2/5 8:00:00,3.4,8,1,0.7,0,8,1,0.20,8,1,81,8,1
2019/2/5 9:00:00,5.8,8,1,1.0,0,8,1,0.81,8,1,72,8,1
2019/2/5 10:00:00,8.5,8,1,1.0,0,8,1,1.50,8,1,59,8,1
2019/2/5 11:00:00,9.8,8,1,1.0,0,8,1,2.00,8,1,48,8,1
2019/2/5 12:00:00,10.6,8,1,1.0,0,8,1,2.33,8,1,49,8,1
2019/2/5 13:00:00,11.0,8,1,1.0,0,8,1,2.40,8,1,45,8,1
2019/2/5 14:00:00,11.0,8,1,1.0,0,8,1,2.19,8,1,42,8,1
2019/2/5 15:00:00,10.8,8,1,1.0,0,8,1,1.79,8,1,42,8,1
2019/2/5 16:00:00,10.5,8,1,1.0,0,8,1,1.21,8,1,36,8,1
2019/2/5 17:00:00,10.0,8,1,0.8,0,8,1,0.53,8,1,39,8,1
2019/2/5 18:00:00,9.3,8,1,0.0,0,8,1,0.05,8,1,51,8,1
2019/2/5 19:00:00,9.0,8,1,0,1,8,1,0.00,8,1,58,8,1
2019/2/5 20:00:00,8.5,8,1,0,1,8,1,0,8,1,65,8,1
2019/2/5 21:00:00,8.8,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/5 22:00:00,8.9,8,1,0,1,8,1,0,8,1,69,8,1
2019/2/5 23:00:00,9.3,8,1,0,1,8,1,0,8,1,65,8,1
2019/2/6 00:00:00,9.0,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/6 1:00:00,7.6,8,1,0,1,8,1,0,8,1,79,8,1
2019/2/6 2:00:00,6.8,8,1,0,1,8,1,0,8,1,86,8,1
2019/2/6 3:00:00,6.4,8,1,0,1,8,1,0,8,1,94,8,1
2019/2/6 4:00:00,6.5,8,1,0,1,8,1,0,8,1,96,8,1
2019/2/6 5:00:00,7.1,8,1,0,1,8,1,0,8,1,97,8,1
2019/2/6 6:00:00,7.5,8,1,0,1,8,1,0,8,1,95,8,1
2019/2/6 7:00:00,7.7,8,1,0.0,0,8,1,0.00,8,1,95,8,1
2019/2/6 8:00:00,7.9,8,1,0.0,0,8,1,0.02,8,1,96,8,1
2019/2/6 9:00:00,7.9,8,1,0.0,0,8,1,0.06,8,1,95,8,1
2019/2/6 10:00:00,8.4,8,1,0.0,0,8,1,0.15,8,1,93,8,1
2019/2/6 11:00:00,8.5,8,1,0.0,0,8,1,0.10,8,1,91,8,1
2019/2/6 12:00:00,8.9,8,1,0.0,0,8,1,0.33,8,1,94,8,1
2019/2/6 13:00:00,10.3,8,1,0.2,0,8,1,1.20,8,1,88,8,1
2019/2/6 14:00:00,11.3,8,1,0.7,0,8,1,1.74,8,1,78,8,1
2019/2/6 15:00:00,9.9,8,1,0.0,0,8,1,0.47,8,1,87,8,1
2019/2/6 16:00:00,10.3,8,1,0.2,0,8,1,0.62,8,1,81,8,1
2019/2/6 17:00:00,10.0,8,1,0.0,0,8,1,0.20,8,1,84,8,1
2019/2/6 18:00:00,9.7,8,1,0.0,0,8,1,0.03,8,1,86,8,1
2019/2/6 19:00:00,8.7,8,1,0,1,8,1,0.00,8,1,90,8,1
2019/2/6 20:00:00,8.2,8,1,0,1,8,1,0,8,1,91,8,1
2019/2/6 21:00:00,9.1,8,1,0,1,8,1,0,8,1,90,8,1
2019/2/6 22:00:00,8.2,8,1,0,1,8,1,0,8,1,94,8,1
2019/2/6 23:00:00,7.4,8,1,0,1,8,1,0,8,1,97,8,1
2019/2/7 00:00:00,7.4,8,1,0,1,8,1,0,8,1,98,8,1
2019/2/7 1:00:00,6.6,8,1,0,1,8,1,0,8,1,99,8,1
2019/2/7 2:00:00,6.1,8,1,0,1,8,1,0,8,1,99,8,1
2019/2/7 3:00:00,5.8,8,1,0,1,8,1,0,8,1,99,8,1
2019/2/7 4:00:00,5.4,8,1,0,1,8,1,0,8,1,99,8,1
2019/2/7 5:00:00,4.7,8,1,0,1,8,1,0,8,1,100,8,1
2019/2/7 6:00:00,5.7,8,1,0,1,8,1,0,8,1,98,8,1
2019/2/7 7:00:00,6.1,8,1,0.0,0,8,1,0.00,8,1,95,8,1
2019/2/7 8:00:00,6.4,8,1,0.0,0,8,1,0.08,8,1,96,8,1
2019/2/7 9:00:00,8.1,8,1,0.0,0,8,1,0.45,8,1,92,8,1
2019/2/7 10:00:00,9.8,8,1,0.0,0,8,1,0.58,8,1,87,8,1
2019/2/7 11:00:00,10.9,8,1,0.1,0,8,1,0.94,8,1,81,8,1
2019/2/7 12:00:00,11.9,8,1,0.2,0,8,1,1.20,8,1,77,8,1
2019/2/7 13:00:00,11.6,8,1,0.5,0,8,1,1.64,8,1,80,8,1
2019/2/7 14:00:00,13.6,8,1,0.4,0,8,1,1.53,8,1,76,8,1
2019/2/7 15:00:00,12.2,8,1,0.1,0,8,1,0.73,8,1,78,8,1
2019/2/7 16:00:00,14.9,8,1,0.1,0,8,1,0.44,8,1,66,8,1
2019/2/7 17:00:00,14.3,8,1,0.0,0,8,1,0.31,8,1,70,8,1
2019/2/7 18:00:00,13.8,8,1,0.0,0,8,1,0.02,8,1,73,8,1
2019/2/7 19:00:00,13.2,8,1,0,1,8,1,0.00,8,1,71,8,1
2019/2/7 20:00:00,12.3,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/7 21:00:00,11.8,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/7 22:00:00,11.5,8,1,0,1,8,1,0,8,1,60,8,1
2019/2/7 23:00:00,10.5,8,1,0,1,8,1,0,8,1,63,8,1
2019/2/8 00:00:00,10.2,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/8 1:00:00,9.8,8,1,0,1,8,1,0,8,1,63,8,1
2019/2/8 2:00:00,9.3,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/8 3:00:00,8.9,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/8 4:00:00,8.1,8,1,0,1,8,1,0,8,1,72,8,1
2019/2/8 5:00:00,7.7,8,1,0,1,8,1,0,8,1,72,8,1
2019/2/8 6:00:00,7.2,8,1,0,1,8,1,0,8,1,54,8,1
2019/2/8 7:00:00,7.0,8,1,0.0,0,8,1,0.00,8,1,53,8,1
2019/2/8 8:00:00,7.1,8,1,0.0,0,8,1,0.14,8,1,54,8,1
2019/2/8 9:00:00,7.4,8,1,0.0,0,8,1,0.31,8,1,57,8,1
2019/2/8 10:00:00,7.8,8,1,0.0,0,8,1,0.62,8,1,55,8,1
2019/2/8 11:00:00,8.1,8,1,0.0,0,8,1,0.80,8,1,54,8,1
2019/2/8 12:00:00,8.7,8,1,0.0,0,8,1,1.04,8,1,52,8,1
2019/2/8 13:00:00,9.0,8,1,0.0,0,8,1,1.27,8,1,49,8,1
2019/2/8 14:00:00,9.2,8,1,0.6,0,8,1,1.58,8,1,46,8,1
2019/2/8 15:00:00,9.7,8,1,0.5,0,8,1,1.30,8,1,47,8,1
2019/2/8 16:00:00,7.6,8,1,0.0,0,8,1,0.48,8,1,68,8,1
2019/2/8 17:00:00,7.3,8,1,0.0,0,8,1,0.14,8,1,65,8,1
2019/2/8 18:00:00,6.6,8,1,0.0,0,8,1,0.02,8,1,66,8,1
2019/2/8 19:00:00,6.2,8,1,0,1,8,1,0.00,8,1,65,8,1
2019/2/8 20:00:00,6.0,8,1,0,1,8,1,0,8,1,64,8,1
2019/2/8 21:00:00,5.5,8,1,0,1,8,1,0,8,1,65,8,1
2019/2/8 22:00:00,5.2,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/8 23:00:00,5.1,8,1,0,1,8,1,0,8,1,69,8,1
2019/2/9 00:00:00,4.9,8,1,0,1,8,1,0,8,1,69,8,1
2019/2/9 1:00:00,4.7,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/9 2:00:00,4.8,8,1,0,1,8,1,0,8,1,65,8,1
2019/2/9 3:00:00,4.9,8,1,0,1,8,1,0,8,1,64,8,1
2019/2/9 4:00:00,4.8,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/9 5:00:00,4.7,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/9 6:00:00,4.8,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/9 7:00:00,4.8,8,1,0.0,0,8,1,0.00,8,1,70,8,1
2019/2/9 8:00:00,5.0,8,1,0.0,0,8,1,0.06,8,1,67,8,1
2019/2/9 9:00:00,5.3,8,1,0.0,0,8,1,0.27,8,1,67,8,1
2019/2/9 10:00:00,5.6,8,1,0.0,0,8,1,0.45,8,1,65,8,1
2019/2/9 11:00:00,6.5,8,1,0.0,0,8,1,0.64,8,1,63,8,1
2019/2/9 12:00:00,7.9,8,1,0.1,0,8,1,1.24,8,1,64,8,1
2019/2/9 13:00:00,8.3,8,1,0.0,0,8,1,0.79,8,1,65,8,1
2019/2/9 14:00:00,8.5,8,1,0.1,0,8,1,0.91,8,1,67,8,1
2019/2/9 15:00:00,8.1,8,1,0.0,0,8,1,0.32,8,1,65,8,1
2019/2/9 16:00:00,7.0,8,1,0.0,0,8,1,0.19,8,1,75,8,1
2019/2/9 17:00:00,7.4,8,1,0.0,0,8,1,0.12,8,1,57,8,1
2019/2/9 18:00:00,7.2,8,1,0.0,0,8,1,0.01,8,1,56,8,1
2019/2/9 19:00:00,6.6,8,1,0,1,8,1,0.00,8,1,58,8,1
2019/2/9 20:00:00,5.9,8,1,0,1,8,1,0,8,1,65,8,1
2019/2/9 21:00:00,5.5,8,1,0,1,8,1,0,8,1,66,8,1
2019/2/9 22:00:00,4.8,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/9 23:00:00,4.8,8,1,0,1,8,1,0,8,1,65,8,1
2019/2/10 00:00:00,4.4,8,1,0,1,8,1,0,8,1,66,8,1
2019/2/10 1:00:00,4.6,8,1,0,1,8,1,0,8,1,63,8,1
2019/2/10 2:00:00,4.3,8,1,0,1,8,1,0,8,1,68,8,1
2019/2/10 3:00:00,4.2,8,1,0,1,8,1,0,8,1,70,8,1
2019/2/10 4:00:00,4.0,8,1,0,1,8,1,0,8,1,72,8,1
2019/2/10 5:00:00,4.0,8,1,0,1,8,1,0,8,1,71,8,1
2019/2/10 6:00:00,3.9,8,1,0,1,8,1,0,8,1,67,8,1
2019/2/10 7:00:00,3.5,8,1,0.0,0,8,1,0.00,8,1,75,8,1
